@RELATION tomcat

@ATTRIBUTE filename		numeric
@ATTRIBUTE codelines	numeric
@ATTRIBUTE cyclomatic	numeric
@ATTRIBUTE isbug		{0, 1}

@data
1059964748,73,1,0
1664764486,104,2,0
1172953408,52,1,0
-1489813182,102,2,0
-677155894,27,1,0
749011215,401,3,0
354221556,485,2,0
1892857719,221,1,0
-527166754,599,2,0
1365332004,112,1,0
971673541,548,1,0
2005785410,457,3,0
324190341,44,2,0
-1663577661,22,1,0
870484998,415,1,0
-528011450,72,1,0
739058970,69,3,0
355509043,161,2,0
1779341427,217,2,0
-1234606146,527,1,0
257270587,27,1,0
1847550337,14,1,0
733922591,9,0,0
-1981706741,10,1,0
1907131759,20,1,0
-1840288339,10,1,0
-1173978667,368,2,0
-1901850112,9,0,0
-1235652621,57,1,0
-1532855479,15,1,0
-1882119085,10,1,0
-855631692,115,3,0
-1616090968,33,1,0
-294152950,37,1,0
1786816995,117,3,0
-475151454,122,3,0
-1152121936,94,1,0
-290747227,264,4,0
-596527817,81,1,0
-293883240,54,1,0
-920548377,9,1,0
497489501,151,1,0
364086459,307,1,0
-1246576276,235,1,0
-866305168,5,1,0
286977587,14,2,1
-1806846159,53,1,0
-926433789,16,1,0
-2104145675,11,1,0
-1652288578,15,1,0
-1210627763,104,2,0
-1830757562,44,1,0
-89584912,135,1,0
504360843,6,1,0
328101207,22,1,0
-814170877,24,1,0
-1127113118,11,2,0
584956792,96,2,0
1504025672,6,1,0
-1672885401,150,1,0
-553897714,58,2,0
-322472300,281,2,0
-928699914,78,1,0
1138317126,24,1,0
-512184052,30,1,0
1250779941,14,1,0
-538079688,20,1,0
765578876,19,1,0
1968239128,295,1,0
-1046246260,11,2,0
-491846191,10,1,0
23471412,13,1,0
1127299194,240,1,0
2129829680,4,1,0
-565264545,84,1,0
-2025732385,134,1,0
-2093540707,198,1,0
-937529645,333,1,0
-1465164068,20,1,0
-955887144,209,1,0
790771577,300,1,0
-1546275511,158,4,0
517034115,17,1,0
-1006863810,192,2,0
1611784281,16,1,0
1328898784,310,2,0
1974180759,147,4,0
1590851820,16,1,0
1282542436,213,1,0
1632383773,240,2,0
-112000285,6,1,0
-1755445002,42,1,0
-1349687352,6,1,0
-453435081,158,1,0
1543627035,23,2,0
1393207036,411,4,0
929957721,230,2,0
-1825658368,68,1,0
-953678193,48,1,0
746656391,409,2,0
1608977886,146,10,0
-91825938,3758,2,1
1599518478,864,1,0
1138435839,88,6,0
2025026144,39,2,0
-641842085,452,1,0
-893214128,28,1,0
-169361429,89,1,0
710564024,71,1,0
1848785589,579,1,0
-1386947904,46,1,0
-696018833,34,2,0
-1033888451,741,5,0
-1981908571,1148,4,1
1385366915,146,4,0
-126105256,137,1,0
-558536252,34,1,0
-1311146617,92,7,0
-1868411130,189,1,0
220249533,376,2,0
-1567483969,9,1,0
1304476507,432,3,0
-178994967,14,1,0
337018372,12,1,0
789245191,490,2,0
518500043,559,1,0
1902200937,54,3,0
-1968835378,452,2,0
1898372932,91,3,0
381430589,1083,5,0
-1857700034,765,2,0
895487593,64,1,0
1805960765,86,1,0
2114199607,15,1,0
-1802977907,267,5,0
1790138769,104,1,0
2087799529,14,1,0
-1568715052,73,2,0
1827773851,410,1,0
125592856,150,1,0
-2025416264,416,1,0
846994930,614,2,0
-1919859455,178,2,0
-746895165,56,3,0
1739805692,110,2,0
970531187,109,4,0
-313137244,82,1,0
-56538003,85,2,0
-421610735,961,1,0
1750320404,218,2,0
-422664435,225,8,0
-1408538353,144,4,0
1402943146,494,2,0
967086613,223,6,0
-1562243579,430,13,0
-2110332308,185,2,0
-1173978667,368,2,0
1360566277,85,2,0
-1313492522,91,4,0
1575847606,1062,2,0
966564969,8,1,0
1502768878,247,3,0
-1747286296,236,3,0
-513766490,358,3,0
423563566,83,1,0
-1055774312,198,2,0
-1775352561,275,1,0
1795187405,220,2,0
411953595,855,7,0
-1873217025,51,1,0
354221556,485,2,0
2005785410,457,3,0
2145393235,1892,2,0
205685952,56,3,0
-1721029195,697,2,0
-1414726897,18,1,0
646584624,70,2,0
227230960,28,1,0
1234844868,229,5,0
1705361763,118,1,0
-1030749519,139,1,0
1414360398,18,1,0
-91825938,3758,2,1
-465598663,121,3,0
-1145410692,166,12,0
300040403,33,2,0
889509058,48,2,0
2047721952,871,2,0
-1337488660,73,5,0
1319307885,356,1,0
-53734008,18,1,0
167610382,30,1,0
-847612638,45,3,0
-1215554867,98,3,0
-580846897,124,2,0
1313181138,250,1,0
-696638940,605,3,0
-793213445,26,4,0
2122905792,63,3,0
789245191,490,2,0
-1714324035,46,2,0
232361335,60,3,0
943121562,287,16,0
2101275251,496,1,0
-768651715,35,6,0
-718806753,13,1,0
381430589,1083,5,0
549244290,470,2,0
-1355289990,1261,2,0
-1969152249,74,2,0
-1819798761,332,1,0
335901059,419,2,0
1005439958,36,4,0
-2124393755,96,2,0
-665928567,35,1,0
1750320404,218,2,0
968378112,36,1,0
1024226738,189,33,0
1036123502,262,1,0
-1655034145,129,5,0
-1562243579,430,13,0
1504306166,23,1,0
-1262153507,69,3,0
-465793622,331,19,0
1517421907,257,1,0
-556840599,25,2,0
-1133320612,33,2,0
-1533422757,62,1,0
1152858267,706,2,0
411953595,855,7,0
-527166754,599,2,0
399705702,326,1,0
787316409,601,2,0
718197798,319,3,0
1657058029,504,2,0
1935324670,61,2,0
1300194559,13,1,0
-165150776,10,1,0
-1234519005,4,0,0
743823961,10,1,0
-1476830767,10,1,0
1512677263,11,1,0
-1433509344,28,1,0
-1360609105,8,1,0
-1090801288,8,0,0
-1259843752,28,1,0
-2095125381,48,1,0
-367517365,53,1,0
-1561541477,8,1,0
2001492502,10,1,0
-1143295192,22,1,0
-635252733,10,1,0
-286467697,8,1,0
-1371008996,15,1,0
-1401925754,24,1,0
-1763874191,18,1,0
2091840851,7,1,0
-2129212214,15,1,0
863435465,6,1,0
-522067083,193,1,0
1969173573,45,1,0
691852391,46,1,0
-1773743906,14,1,0
-1966062393,6,1,0
1590613642,17,1,0
1231251449,4,0,0
-1221888586,5,1,0
-1028858182,7,1,0
615529764,74,1,0
-1920792000,9,1,0
-1364687858,85,1,0
157988052,7,1,0
1633144235,5,1,0
1378450895,18,1,0
803034332,6,0,0
1500331650,16,1,0
806402564,49,1,0
-147456347,6,1,0
1637456396,24,1,0
1855191925,78,1,0
-1283672847,19,1,0
1209037213,47,1,0
-1779556928,104,1,0
-810255759,50,1,0
847535996,8,1,0
-1895939969,129,1,0
-1030749519,139,1,0
-1785992636,233,2,0
-273190352,15,1,0
1044473247,39,1,0
-1124147902,110,2,0
-507556935,664,1,0
-1215554867,98,3,0
1313181138,250,1,0
-774962954,26,1,0
2101275251,496,1,0
-1584076550,199,4,0
-1568715052,73,2,0
-1432936026,214,3,0
474724804,412,2,0
-1766402103,292,2,0
-1819798761,332,1,0
-421610735,961,1,0
1006558199,24,1,0
-1562243579,430,13,0
377351918,283,2,0
-1753200105,220,2,0
1797963513,9,1,0
988338830,114,2,0
1152858267,706,2,0
-527166754,599,2,0
-1589929749,390,2,0
-1439713753,15,1,0
-1139590279,16,1,0
-116524081,5,1,0
-2060583854,8,1,0
1958019618,4,1,0
-241405322,10,1,0
1630436144,4,1,0
-155221034,34,1,0
-2022439520,10,1,0
-1187315993,9,0,0
909524598,93,2,0
1818041139,25,1,0
-1111705378,8,1,0
-1172483219,9,0,0
-104416409,47,1,0
-617347366,7,1,0
1871050147,79,1,0
1695797009,30,1,0
-416016258,17,1,0
149328702,29,2,0
-1755445002,42,1,0
-711514610,12,1,0
1651117338,4,1,0
1883207468,9,1,0
59297784,9,0,0
-311328667,10,1,0
943121562,287,16,0
-1066258166,80,5,0
345417155,136,2,0
-948073743,38,1,0
1044473247,39,1,0
1930744994,43,1,0
-1145410692,166,12,0
-1095140619,37,7,0
-599888818,1468,4,0
1826879687,28,1,0
-1124147902,110,2,0
2059154286,16,1,0
-507556935,664,1,0
2072594436,111,1,0
849455576,44,2,0
-355678602,750,1,0
-1269634776,88,1,0
1686566822,66,1,0
-846526383,57,3,0
-1568715052,73,2,0
474724804,412,2,0
748239711,333,1,0
1045532416,318,1,0
-1562243579,430,13,0
1797963513,9,1,0
518500043,559,1,0
-345168431,91,1,0
-810255759,50,1,0
-1523862644,36,1,0
-1849030924,40,1,0
1074475211,63,6,0
1904497525,17,1,0
-273190352,15,1,0
-145854571,55,1,0
-1386947904,46,1,0
208215033,25,1,0
1509710449,179,1,0
1135950224,95,2,0
-567272299,31,2,0
2053050116,30,1,0
-416771023,188,3,0
-2066200490,103,3,0
1998333813,27,1,0
-1584076550,199,4,0
2008622001,22,1,0
-1432936026,214,3,0
-1760037719,40,5,0
-1766402103,292,2,0
481150560,21,1,0
-238955857,59,1,0
-1131614942,57,3,0
545635410,64,1,0
-339134407,64,3,0
108690780,18,1,0
-790179681,23,1,0
988338830,114,2,0
1434808904,156,1,0
1243504601,121,2,0
-1775352561,275,1,0
221605694,66,1,0
-1245991886,53,4,0
-1361933474,33,2,0
355509043,161,2,0
-1276090032,696,3,0
-2060179000,914,2,0
-921493343,29,1,0
-1465164068,20,1,0
1939015557,12,1,0
504360843,6,1,0
-2117136342,13,1,0
-314658695,5,1,0
1504025672,6,1,0
-1519220985,175,4,0
1109658788,19,2,0
634213904,507,1,0
410387175,29,1,0
2144658774,3,0,0
-1315778926,6,1,0
-1691857946,15,1,0
1287393722,41,1,0
-522447586,99,1,0
2017676957,5,1,0
2063673718,40,1,0
1990317110,158,1,0
-2028055985,89,1,0
940194147,20,1,0
773072232,4,1,0
1460279144,20,1,0
-447498818,57,1,0
-310205845,29,1,0
-849785744,7,1,0
-1093509222,15,1,0
362335920,7,1,0
583170545,20,1,0
-195062966,80,1,0
317567070,9,1,0
170524362,10,1,0
186645323,10,1,0
-1249450646,65,1,0
-424274247,27,1,0
-515925890,31,1,0
-1580583940,20,1,0
527961761,24,1,0
-1370930224,13,1,0
-1453394463,15,0,0
-2074716273,14,1,0
-521185659,330,1,0
-1572478277,4,0,0
-818359704,4,0,0
437242231,32,1,0
-374250662,844,3,0
-1341089496,15,0,0
475781491,4,0,0
1407288967,153,2,0
-1852871795,399,2,0
1992267410,2375,1,0
-2038058245,31,3,0
-2075744042,115,7,0
-496194342,88,6,0
68081308,29,1,0
62728714,10,1,0
587106069,41,2,0
169841981,17,2,0
1711145892,264,5,0
693494669,74,6,0
-885511593,57,4,0
-1785576325,43,2,0
403090800,264,11,0
2031470484,31,1,0
-333091396,10,1,0
-1341393665,23,3,0
-1916819914,31,6,0
-1647632054,30,1,0
-1974987482,25,1,0
1637578209,128,1,0
1966305916,21,1,0
1461391457,16,1,0
2043358269,55,1,0
-917979030,49,1,0
345417155,136,2,0
-948073743,38,1,0
211288565,29,0,0
345417155,136,2,0
-948073743,38,1,0
211288565,29,0,0
1507054799,27,1,0
733922591,9,0,0
-71755514,21,1,0
-651533111,14,1,0
-1882119085,10,1,0
-165150776,10,1,0
1010457195,10,1,0
-1752062808,10,1,0
-2022439520,10,1,0
-1981706741,10,1,0
171547998,16,1,0
-1187315993,9,0,0
-2129954118,14,1,0
-574974074,10,1,0
1629609664,23,1,0
-1172483219,9,0,0
-696638940,605,3,0
1907131759,20,1,0
180893676,10,1,0
-595926899,23,1,0
1847550337,14,1,0
-1840288339,10,1,0
850290387,17,1,0
-1439713753,15,1,0
-1392174602,9,0,0
743823961,10,1,0
1753304668,12,1,0
-1476830767,10,1,0
-1868332000,13,1,0
-1532855479,15,1,0
-1238532933,9,0,0
-1173978667,368,2,0
1300194559,13,1,0
-509161531,10,1,0
56764888,10,1,0
405023319,637,7,0
59297784,9,0,0
128368705,10,1,0
-1901850112,9,0,0
1551471794,13,1,0
1512677263,11,1,0
-1037611218,285,1,0
206734149,1692,4,1
-1314915544,7,1,0
1393207036,411,4,0
929957721,230,2,0
1450784290,464,2,0
1050605140,89,2,0
-1386947904,46,1,0
-1033888451,741,5,0
2116906971,118,2,0
-1568715052,73,2,0
1827773851,410,1,0
-421610735,961,1,0
-1408538353,144,4,0
318300570,313,2,0
-1775352561,275,1,0
-203446214,219,3,0
-2023819442,78,2,0
286977587,14,2,1
-1126412693,132,2,0
206734149,1692,4,1
-498080576,76,1,0
2093061369,199,1,0
-322472300,281,2,0
1827773851,410,1,0
518500043,559,1,0
906114702,30,1,0
2145393235,1892,2,0
-1107110964,669,2,0
-1721029195,697,2,0
-2023819442,78,2,0
272397311,98,9,0
735015614,112,2,0
-290747227,264,4,0
-596527817,81,1,0
-293883240,54,1,0
-712257898,41,2,0
286977587,14,2,1
-599094613,285,1,0
-1037611218,285,1,0
746656391,409,2,0
-908750495,41,1,0
1608977886,146,10,0
564754453,228,3,0
647550545,917,1,0
-1429793020,500,6,0
1606489241,47,3,0
1295943942,172,5,0
-855631692,115,3,0
-2005373194,98,3,0
-1145410692,166,12,0
634241673,34,2,0
-1574079220,640,4,0
2047721952,871,2,0
-1124147902,110,2,0
510843066,70,2,0
-1033888451,741,5,0
206734149,1692,4,1
-53734008,18,1,0
-1135935901,95,4,0
-2119294220,851,2,0
-1451346316,54,1,0
500819125,683,1,0
968300379,59,1,0
-1153862266,133,3,0
-885250380,277,3,0
1455389733,3149,4,0
-1784270017,14,4,0
-1141698256,688,1,0
-1215554867,98,3,0
-532291356,156,1,0
-1948999701,74,1,0
607867979,95,4,0
849455576,44,2,0
-355678602,750,1,0
220249533,376,2,0
-599888818,1468,4,0
-1900801107,192,3,0
1561114421,54,4,0
377719548,349,5,0
-696638940,605,3,0
1083394162,535,2,0
-382845803,55,2,0
-1250813415,64,2,0
943121562,287,16,0
1099450822,71,1,0
-368911370,366,2,0
1632383773,240,2,0
1686566822,66,1,0
1504025672,6,1,0
549244290,470,2,0
-1974896686,20,1,0
-1672885401,150,1,0
-1073227782,22,1,0
-549055259,107,2,0
-846526383,57,3,0
-1802977907,267,5,0
-322472300,281,2,0
1043501123,106,2,0
337373521,139,1,0
537626399,258,3,0
775901685,210,2,0
2043358269,55,1,0
-16740485,37,2,0
1750320404,218,2,0
-1256920561,118,11,0
968378112,36,1,0
1024226738,189,33,0
1974302833,44,1,0
-1208491106,219,4,0
-1173978667,368,2,0
-1485156794,817,4,0
-1809519227,127,1,0
405023319,637,7,0
1575847606,1062,2,0
1895674353,55,2,0
-1314162657,13,1,0
-1546275511,158,4,0
-75955316,39,1,0
844307839,342,2,0
518500043,559,1,0
26695602,166,4,0
1434808904,156,1,0
-772393757,77,2,0
-455370395,124,10,0
56517801,144,9,0
1328898784,310,2,0
1597967314,110,1,0
1974180759,147,4,0
968167304,204,2,0
527920907,12,1,0
1696796928,301,3,0
2145403614,258,3,1
1983298388,32,1,0
411953595,855,7,0
2005785410,457,3,0
355509043,161,2,0
995547761,41,1,0
1650126686,51,1,0
1962373484,111,1,0
1812879066,106,4,0
-1175016021,836,1,0
-749714353,203,2,0
627694281,407,8,0
722307350,118,4,0
-283756536,184,2,0
91538065,6,1,0
1581003422,3,0,0
792810321,11,1,0
-1399723663,6,1,0
1138435839,88,6,0
-696018833,34,2,0
1385366915,146,4,0
-1311146617,92,7,0
1902200937,54,3,0
970531187,109,4,0
967086613,223,6,0
2005785410,457,3,0
929957721,230,2,0
746656391,409,2,0
1180773599,326,1,0
-817678149,6,1,0
-2110332308,185,2,0
746656391,409,2,0
318300570,313,2,0
417822029,21,1,1
-1968580141,389,5,0
-1315324142,353,3,0
410959331,16,2,0
1295943942,172,5,0
-521257058,15,1,0
-126105256,137,1,0
-1567483969,9,1,0
-1802977907,267,5,0
-486743860,35,1,0
-1355289990,1261,2,0
-395756410,112,2,0
1024226738,189,33,0
205685952,56,3,0
-1414726897,18,1,0
1414360398,18,1,0
889509058,48,2,0
417822029,21,1,1
-1215554867,98,3,0
2122905792,63,3,0
232361335,60,3,0
1005439958,36,4,0
-1262153507,69,3,0
-1133320612,33,2,0
-847612638,45,3,0
-1355289990,1261,2,0
-793213445,26,4,0
187650828,68,1,0
-1353342569,14,1,0
1517421907,257,1,0
205685952,56,3,0
-1414726897,18,1,0
1234844868,229,5,0
1414360398,18,1,0
-1145410692,166,12,0
889509058,48,2,0
-847612638,45,3,0
-793213445,26,4,0
2122905792,63,3,0
232361335,60,3,0
943121562,287,16,0
-768651715,35,6,0
-1819798761,332,1,0
335901059,419,2,0
1005439958,36,4,0
1024226738,189,33,0
-1562243579,430,13,0
-1262153507,69,3,0
-465793622,331,19,0
-1133320612,33,2,0
520258496,34,1,0
1994652424,195,3,0
-1574079220,640,4,0
-1279627324,53,1,0
-1439585748,53,1,0
-1684764616,17,2,0
986362420,125,1,0
1994652424,195,3,0
1962414419,91,1,0
-1935771321,100,2,0
1159115545,417,5,0
-780704424,17,1,0
-1574079220,640,4,0
-1279627324,53,1,0
2026149169,1151,2,1
2095335052,107,1,0
-881554928,441,5,0
-1141698256,688,1,0
520258496,34,1,0
-915019853,426,2,0
815381016,203,1,0
-1186355592,795,2,0
-1439585748,53,1,0
-1355289990,1261,2,0
-964227661,331,3,0
964473192,13,1,0
223614204,48,2,0
-2012946541,186,1,0
1394407951,622,3,1
318300570,313,2,0
-1234442942,180,1,0
-1257566066,814,2,1
460716624,132,2,0
1308734666,186,4,0
1698152711,240,3,0
-1416699664,185,2,0
1573360793,306,4,0
-1425512906,87,1,0
-1312235958,155,3,0
1159115545,417,5,0
1410861563,243,1,0
-1681151681,221,3,0
-780704424,17,1,0
2026149169,1151,2,1
2095335052,107,1,0
2084691901,81,9,0
-915019853,426,2,0
815381016,203,1,0
-1244072497,86,9,0
207867891,103,3,0
-1936562724,112,1,0
-1583353562,339,5,0
-1186355592,795,2,0
172647179,72,1,0
-1629240090,19,1,0
-1881751771,96,3,0
1600498063,274,3,0
-730411074,284,5,0
1064248282,222,5,0
-964227661,331,3,0
-1584782856,201,3,0
-759161127,361,3,0
-1107379016,111,3,0
1967179873,152,3,0
28595871,78,2,0
-2012946541,186,1,0
1394407951,622,3,1
-941006016,91,2,1
352022215,85,1,0
1517404165,129,1,0
-1257566066,814,2,1
399103440,224,5,0
766093303,105,1,0
2145393235,1892,2,0
1265286338,378,1,0
1008805929,164,2,0
-664278608,127,1,0
787316409,601,2,0
953337773,80,1,0
-783223189,44,4,0
856580878,1012,4,0
-934002920,8,1,0
-173608,127,2,0
-40348451,40,1,0
-1249392355,388,1,0
-537789796,77,1,0
-990823469,329,7,0
944026211,164,1,0
1534229888,83,2,0
-691547536,122,3,0
-913903573,577,1,0
206734149,1692,4,1
-2073405529,428,3,0
873078676,24,1,0
1649658179,104,2,0
-1543354201,542,4,1
-732917819,878,2,0
-2107035376,94,1,0
-1676457897,218,10,0
-768932485,163,7,0
-362853806,134,3,0
-1830856910,584,1,0
1672249288,74,1,0
-1706656375,263,1,0
-1420756656,1432,1,0
796914203,146,4,0
-1941350042,95,1,0
-1421609865,288,2,0
2101275251,496,1,0
-1318225826,235,4,0
34123075,1145,2,0
2027570297,120,5,0
304571956,20,1,0
939533525,342,2,0
-1126357743,81,2,0
1164764020,75,3,0
-2003305384,281,1,0
-888746929,403,9,0
1575853937,377,2,0
1782851905,378,1,0
29505414,505,1,0
1020823389,153,1,0
627694281,407,8,0
-1895319422,469,1,0
1755967200,109,1,0
-421610735,961,1,0
1688039303,163,2,0
-1363447088,554,4,0
1050369288,359,1,0
154982971,329,4,1
1361179672,1031,10,0
972165297,89,1,0
145181673,51,3,0
-1457579136,607,4,0
1394407951,622,3,1
-465793622,331,19,0
1935324670,61,2,0
-1748651347,390,4,0
2091368058,538,2,0
34476576,314,1,0
1264527602,272,4,0
2054015773,192,2,0
2097681021,597,8,0
-1835763418,1759,8,0
1172953408,52,1,0
-179009785,442,2,0
-659710814,44,1,0
670735893,104,1,0
-1367424927,172,1,0
-1420756656,1432,1,0
913569035,249,2,0
-1257566066,814,2,1
-537789796,77,1,0
-1126357743,81,2,0
-1714997630,61,1,0
-1948999701,74,1,0
-1024862007,170,1,0
-1118162170,690,1,0
-2052648601,30,1,0
-1161238334,1635,1,0
-2072075961,93,1,0
123182455,151,4,0
160537714,53,1,0
304840230,9,1,0
-810255759,50,1,0
1265286338,378,1,0
454863316,329,1,0
-1652748368,42,1,0
-1523862644,36,1,0
693087012,138,1,0
-1118162170,690,1,0
-1152121936,94,1,0
673161884,208,1,0
-2076009168,147,1,0
690244110,78,1,0
1226206620,23,1,0
1165486766,30,1,0
399705702,326,1,0
-596527817,81,1,0
1705361763,118,1,0
-1288112517,95,2,0
787316409,601,2,0
670735893,104,1,0
816426994,20,1,0
345417155,136,2,0
-948073743,38,1,0
1284497874,364,1,0
804702006,303,1,0
-1858027192,83,2,0
-588667795,63,1,0
1832098068,30,1,0
-1731013434,279,1,0
-1037611218,285,1,0
1773184305,38,1,0
497489501,151,1,0
-1935771321,100,2,0
-724828481,103,3,0
1125277391,687,1,0
1864405093,172,1,0
938827837,419,1,0
1080294116,27,2,0
-1844129558,75,1,0
623323477,198,1,0
706236666,37,1,0
364086459,307,1,0
1503416597,95,1,0
-1488996745,103,1,0
-1125239816,171,1,0
-1246576276,235,1,0
1990428377,109,1,0
-40348451,40,1,0
68081308,29,1,0
-1258745369,252,1,0
-1249392355,388,1,0
197442837,69,3,0
-756790501,24,1,0
1904497525,17,1,0
-168230487,91,1,0
-273190352,15,1,0
-145854571,55,1,0
484638716,16,1,0
-2090697672,12,1,0
1400196859,111,1,0
1534229888,83,2,0
1416305087,175,1,0
-1761268840,16,1,0
1044473247,39,1,0
-1211304033,210,2,0
-345501037,548,1,0
423629555,84,1,0
-1652288578,15,1,0
-1808988691,131,1,0
-1386947904,46,1,0
2094118554,91,1,0
208215033,25,1,0
1319307885,356,1,0
762066828,34,2,0
1030861510,215,1,0
-218629365,309,1,0
1622872537,18,1,0
118463744,117,1,0
1764055220,206,1,0
-680461095,19,1,0
692842111,46,6,0
1554917893,51,1,0
687589670,64,1,0
532104471,164,1,0
-1208510871,56,1,0
-1712454082,29,1,0
-532291356,156,1,0
-1948999701,74,1,0
-2107035376,94,1,0
-558536252,34,1,0
1058706721,80,2,0
-1747202332,90,1,0
501382829,48,1,0
-230047082,229,1,0
-1868411130,189,1,0
1509710449,179,1,0
-972290951,19,1,0
846703142,64,1,0
-362853806,134,3,0
151772085,71,6,0
-1830856910,584,1,0
-1937575892,263,1,0
146220371,276,1,0
1135950224,95,2,0
-314012871,327,1,0
-571116329,48,5,0
189963759,53,1,0
-1420756656,1432,1,0
-1762990777,38,2,0
-275898383,514,1,0
25735622,79,1,0
-567272299,31,2,0
-1874061025,54,1,0
1488123191,46,1,0
-239478653,68,1,0
240050046,14,1,0
-1308308578,738,2,0
-1269634776,88,1,0
1966964519,12,1,0
-1250813415,64,2,0
2121894580,262,1,0
546096000,31,1,0
2053050116,30,1,0
-416771023,188,3,0
1793813457,300,1,0
1470939115,110,3,0
1999299444,51,2,1
-490282268,82,1,0
-2066200490,103,3,0
1930744994,43,1,0
1030991511,88,1,0
-1551687194,125,1,0
-247487465,68,1,0
1728747964,102,2,0
680747697,113,1,0
-1499939322,40,1,0
-1427657374,34,1,0
-118105445,603,1,0
-1235196514,87,1,0
187650828,68,1,0
1998333813,27,1,0
-1158304317,52,1,0
1777707804,59,1,0
-1362261595,30,1,0
-1611922865,51,2,0
69701631,92,1,0
-329567812,65,2,0
-270256196,90,1,0
876069285,33,2,0
-1584076550,199,4,0
-824729236,40,2,0
322972623,16,1,0
1259324863,17,1,0
-629078102,61,1,0
2008622001,22,1,0
-2080899567,158,2,0
-1432936026,214,3,0
689313600,645,2,0
-321888574,103,1,0
-737712091,61,1,0
-856748750,124,1,0
1022664206,38,1,0
-2003305384,281,1,0
-1760037719,40,5,0
-521185659,330,1,0
-928699914,78,1,0
315505336,21,1,0
2031470484,31,1,0
-1766402103,292,2,0
-1136674205,41,1,0
692432938,64,2,0
-1480301295,22,1,0
790518304,36,2,0
1798050098,225,1,0
1782851905,378,1,0
1020823389,153,1,0
481150560,21,1,0
-1867224005,55,1,0
1755967200,109,1,0
-345168431,91,1,0
-1737723284,378,1,0
337373521,139,1,0
-238955857,59,1,0
-1715870274,118,2,0
981303640,437,1,0
437242231,32,1,0
-1490656291,29,1,0
-404212490,148,1,0
1547430485,242,2,0
-1131614942,57,3,0
-2062238630,55,1,0
1203284014,388,1,1
1456419870,48,1,0
-1363447088,554,4,0
1050369288,359,1,0
-535649326,1199,1,0
-125954445,158,2,0
545635410,64,1,0
1974302833,44,1,0
-267661712,249,2,0
1968239128,295,1,0
-81239301,479,1,0
-537920261,81,2,0
-1232010722,94,1,0
-1282010713,105,1,0
-374250662,844,3,0
-1214015081,292,1,0
1450179427,33,2,0
-942408838,138,1,0
-480429788,16,1,0
898914851,102,1,0
-917979030,49,1,0
98156867,398,1,0
-1629872907,41,1,0
949326872,31,1,0
-1423117303,15,1,0
-1557854253,133,1,0
1127299194,240,1,0
972165297,89,1,0
-1931905384,45,1,0
566352467,26,2,0
-565264545,84,1,0
-339134407,64,3,0
-453051723,165,1,0
1167579013,46,2,0
-2078746773,33,1,0
794547753,26,1,0
108690780,18,1,0
-2025732385,134,1,0
-1009942693,12,1,0
-1465524743,100,1,0
-2093540707,198,1,0
-937529645,333,1,0
-1337163520,15,1,0
-790179681,23,1,0
-1282736201,89,1,0
1657058029,504,2,0
1109658788,19,2,0
-1809519227,127,1,0
-955887144,209,1,0
-1366152820,15,1,0
1216559906,196,1,0
-806812836,229,1,0
-806037936,24,1,0
29040444,405,1,1
2024574100,35,1,0
1475541087,39,1,0
-325747528,160,2,0
1935324670,61,2,0
790771577,300,1,0
-630594894,287,3,0
1517421907,257,1,0
34476576,314,1,0
988338830,114,2,0
-1712261682,472,1,0
-1099203489,84,1,0
1321588120,93,1,0
-1604151207,66,3,0
538177275,67,2,0
-1647632054,30,1,0
2051696562,20,1,0
-285293773,134,1,0
1434808904,156,1,0
1706931086,8,1,0
1243504601,121,2,0
-340214795,109,3,0
-1850442718,69,2,0
774358199,79,1,0
-1978627325,94,1,0
57180956,28,1,0
997851242,51,1,0
-1974987482,25,1,0
1171707111,30,1,0
-551393441,201,1,0
-2068202192,33,1,0
339968005,137,1,0
1960680856,24,1,0
-577665608,30,1,0
-1775352561,275,1,0
221605694,66,1,0
693204046,112,1,0
-1715275582,53,2,0
460716624,132,2,0
1672144626,50,1,0
-1024862007,170,1,0
1172953408,52,1,0
-1653648315,40,1,1
1892857719,221,1,0
871398518,129,1,0
1085625767,122,1,0
971673541,548,1,0
-496970283,118,1,0
-542068933,189,1,0
870484998,415,1,0
-1361933474,33,2,0
739058970,69,3,0
355509043,161,2,0
-1234606146,527,1,0
968300379,59,1,0
-2023819442,78,2,0
929957721,230,2,0
-908750495,41,1,0
1180773599,326,1,0
-1451346316,54,1,0
-1153862266,133,3,0
-817678149,6,1,0
-532216467,30,1,0
775901685,210,2,0
-1256920561,118,11,0
-75955316,39,1,0
968167304,204,2,0
1983298388,32,1,0
518500043,559,1,0
-1320068171,15,1,0
1639822800,46,1,0
-203446214,219,3,0
-582103210,14,2,0
-451036558,57,1,0
-500719575,45,1,0
-229023690,6,1,0
-1693625952,38,1,0
539225966,29,1,0
1085531810,16,1,0
1561114421,54,4,0
-968193256,598,3,0
93919628,35,1,0
910783447,188,1,0
171178353,139,1,0
2103833589,40,1,0
1827773851,410,1,0
1987746123,60,1,0
1349494492,719,1,0
2120900589,812,3,0
1878170913,13,1,0
906114702,30,1,0
318300570,313,2,0
318300570,313,2,0
318300570,313,2,0
318300570,313,2,0
943121562,287,16,0
211288565,29,0,0
-1260615621,1170,5,0
-2119294220,851,2,0
-506532511,110,2,0
1647802507,1316,5,0
-1871179519,99,3,0
-1260615621,1170,5,0
317933034,1232,5,0
-2119294220,851,2,0
-1895319422,469,1,0
-173744737,79,1,0
