768677773,2104,13,NoBug
-1059391113,128,0,NoBug
-261713402,13,1,NoBug
1253698759,18,1,NoBug
-1084203003,74,3,NoBug
-1203505649,92,0,NoBug
-1061485603,21,2,NoBug
-32360036,21,2,NoBug
-2054583418,16,1,NoBug
364455535,21,1,NoBug
1864405093,172,1,NoBug
-1407019307,109,4,NoBug
-796904012,29,2,NoBug
-2024570753,16,1,NoBug
530100354,13,1,NoBug
1184563838,18,1,NoBug
26695602,166,4,NoBug
-2062238630,55,1,NoBug
-73498459,21,2,NoBug
-1508258711,41,1,NoBug
964785847,30,1,NoBug
1143735472,20,1,NoBug
-1312856107,353,1,NoBug
-1867224005,55,1,NoBug
1022664206,38,1,NoBug
-754951563,16,1,NoBug
-351901760,20,1,NoBug
-1583782247,23,1,NoBug
-316390032,16,1,NoBug
501382829,48,1,NoBug
532104471,164,1,NoBug
1636645401,19,2,NoBug
1283640239,28,2,NoBug
181179077,2790,6,NoBug
321861771,161,3,NoBug
-1115009337,30,1,NoBug
1966964519,12,1,NoBug
121961146,38,2,NoBug
1374990933,24,1,NoBug
-1943401113,105,2,NoBug
-951069542,24,1,NoBug
2145403614,279,4,NoBug
132073116,21,2,NoBug
439883428,13,1,NoBug
1777609148,7,1,NoBug
120906232,4,1,NoBug
1610770408,82,1,NoBug
257270587,27,1,NoBug
-577665608,30,1,NoBug
-756790501,24,1,NoBug
310541239,146,1,NoBug
16731183,15,1,NoBug
-1592565022,16,1,NoBug
1128679267,27,1,NoBug
532813509,46,2,NoBug
-1362261595,30,1,NoBug
-534278154,32,2,NoBug
-806037936,24,1,NoBug
-247487465,68,1,NoBug
1554917893,51,1,NoBug
816426994,20,1,NoBug
-504205851,20,1,NoBug
177622149,55,4,NoBug
-1710814533,18,1,NoBug
-1068824367,15,1,NoBug
-1369535195,20,1,NoBug
1929145364,28,1,NoBug
-1991796003,28,1,NoBug
-1292767402,13,1,NoBug
751916983,41,2,NoBug
1099450822,71,1,NoBug
971673541,548,1,NoBug
-1586065067,392,2,NoBug
-478124085,35,2,NoBug
-1309033550,68,3,NoBug
1832098068,30,1,NoBug
1203371974,22,1,NoBug
-1270692498,21,1,NoBug
1677251557,10,1,NoBug
482078590,43,1,NoBug
1344495428,16,1,NoBug
916219821,45,1,NoBug
-1371788058,45,2,NoBug
-1199075593,32,2,NoBug
1405385021,44,4,NoBug
1878919825,20,1,NoBug
1542841488,31,1,NoBug
857538994,56,2,NoBug
755961572,18,1,NoBug
654444250,21,1,NoBug
1871070872,10,1,NoBug
-1723302407,17,1,NoBug
943121562,287,16,NoBug
510843066,70,2,NoBug
913569035,278,3,NoBug
1780013236,34,1,NoBug
994942181,40,1,NoBug
-1861342566,35,1,NoBug
275113044,6,1,NoBug
1775838877,46,1,NoBug
-1711018117,83,2,NoBug
-1661837857,47,1,NoBug
-702404572,44,1,NoBug
2133015475,83,2,NoBug
-724828481,103,3,NoBug
1038010669,61,1,NoBug
-1629872907,41,1,NoBug
1564014519,168,1,NoBug
-1557698188,283,3,NoBug
693087012,138,1,NoBug
-1288112517,95,2,NoBug
1826874691,72,2,NoBug
-1000994011,176,2,NoBug
-757705412,106,1,NoBug
-1003601872,10,1,NoBug
-746895165,56,3,NoBug
-1850292032,72,2,NoBug
1393007780,6,0,NoBug
145181673,51,3,NoBug
-1244378446,156,9,NoBug
-1190167636,5,1,NoBug
1550482936,160,1,NoBug
-1652748368,42,1,NoBug
-172452035,42,1,NoBug
1787230083,56,1,NoBug
728129495,6,1,NoBug
354221556,485,2,NoBug
2106944809,148,1,NoBug
570892118,18,1,NoBug
1107694844,206,2,NoBug
345589731,5,0,NoBug
1413475810,914,2,NoBug
-2081495884,306,2,NoBug
616942588,78,1,NoBug
-2028323883,158,1,NoBug
86894695,358,2,NoBug
-1261236145,23,1,NoBug
1402943146,494,2,NoBug
1232943586,136,2,NoBug
2132432229,8,1,NoBug
44921850,16,1,NoBug
1797901043,7,1,NoBug
-755468929,9,1,NoBug
-1463113670,160,3,NoBug
-712238082,392,2,NoBug
684089041,5,1,NoBug
-2079649353,65,1,NoBug
-1229564492,12,1,NoBug
-545546140,4,1,NoBug
184618318,23,1,NoBug
1529983815,66,1,NoBug
-2088155856,4,1,NoBug
1223307707,63,2,NoBug
-913903573,577,1,NoBug
333631728,13,1,NoBug
1346646410,20,1,NoBug
1787466291,123,4,NoBug
980080060,6,1,NoBug
632382263,42,2,NoBug
673161884,208,1,NoBug
-1194041051,79,14,NoBug
1892857719,221,1,NoBug
944026211,497,3,NoBug
-554374785,5,0,NoBug
-332890597,26,2,NoBug
-147470130,264,5,NoBug
1936382053,28,1,NoBug
955944744,45,1,NoBug
953337773,80,1,NoBug
-291015786,31,1,NoBug
-1682550144,86,1,NoBug
1984426893,63,1,NoBug
-1343998208,54,1,NoBug
154982971,329,4,NoBug
-1941350042,95,1,NoBug
98156867,398,1,NoBug
-659710814,44,1,NoBug
-1816899790,62,1,NoBug
-583422772,173,2,NoBug
-1881751771,96,3,NoBug
-1312235958,155,3,NoBug
-423640312,26,1,NoBug
207867891,103,3,NoBug
415139511,27,1,NoBug
303112908,22,1,NoBug
1979201145,32,2,NoBug
1400903476,176,2,NoBug
399705702,326,1,NoBug
1308734666,186,4,NoBug
-1790579283,21,1,NoBug
1488073969,42,2,NoBug
-754995968,501,4,NoBug
623323477,198,1,NoBug
317933034,1232,5,NoBug
-1815376041,149,1,NoBug
-327199593,33,1,NoBug
-1885109180,167,1,NoBug
-1136674205,41,1,NoBug
1229983506,68,1,NoBug
-653121263,60,1,NoBug
2124540353,174,2,NoBug
-475818940,157,1,NoBug
-352285899,191,1,NoBug
-1099203489,84,1,NoBug
-1190907755,199,5,NoBug
-2030371159,499,4,NoBug
1852456962,60,0,NoBug
423629555,84,1,NoBug
2073181685,7,1,NoBug
1798050098,225,1,NoBug
749011215,401,3,NoBug
-404212490,148,1,NoBug
151772085,71,6,NoBug
-528011450,72,1,NoBug
-1620215730,360,4,NoBug
-958860177,95,1,NoBug
-2072075961,93,1,NoBug
1777707804,59,1,NoBug
-1809519227,127,1,NoBug
-576077273,34,1,NoBug
-1551687194,125,1,NoBug
-2070506538,47,2,NoBug
1134447632,107,1,NoBug
524679473,4,0,NoBug
1455389733,3149,4,NoBug
-2098065611,17,1,NoBug
-1761268840,16,1,NoBug
-1598235436,442,1,NoBug
-599888818,1468,4,NoBug
1773184305,38,1,NoBug
-2096258429,51,1,NoBug
484638716,16,1,NoBug
1356036630,377,3,NoBug
-1895319422,469,1,NoBug
916597948,8,1,NoBug
337479480,261,4,NoBug
1300862133,132,1,NoBug
-65948862,67,1,NoBug
2010319556,103,3,NoBug
-1081095733,667,4,NoBug
240050046,14,1,NoBug
1779341427,217,2,NoBug
-1260615621,1170,5,NoBug
-411789663,139,6,NoBug
846703142,64,1,NoBug
-1110455146,77,1,NoBug
1597967314,110,1,NoBug
-1827195808,8,1,NoBug
622710476,9,1,NoBug
-91393409,15,1,NoBug
1990244061,22,1,NoBug
-897701780,98,3,NoBug
2050913,120,2,NoBug
-432569412,90,2,NoBug
-1857717168,52,1,NoBug
1694733821,8,1,NoBug
1425965195,9,1,NoBug
-2036572335,116,4,NoBug
-288893841,39,1,NoBug
1974302833,44,1,NoBug
-193044255,289,1,NoBug
494654353,15,1,NoBug
1541794178,94,2,NoBug
-733552065,356,2,NoBug
-723480859,30,1,NoBug
-1080426933,33,1,NoBug
-1485156794,817,4,NoBug
-1045332943,6,1,NoBug
-871422458,51,1,NoBug
57180956,28,1,NoBug
-134200073,121,3,NoBug
-347692382,5,1,NoBug
1822228372,295,1,NoBug
1046222410,166,1,NoBug
-1880703974,714,2,NoBug
1895674353,55,2,NoBug
-1844129558,75,1,NoBug
1420204791,82,3,NoBug
-963913519,210,2,NoBug
537626399,258,3,NoBug
225779903,31,2,NoBug
374625305,75,3,NoBug
-1874061025,54,1,NoBug
-1978627325,94,1,NoBug
-1948999701,74,1,NoBug
1545775539,356,1,NoBug
-1784270017,21,3,NoBug
-496970283,118,1,NoBug
-173744737,79,1,NoBug
320400773,178,1,NoBug
885155122,62,1,NoBug
-400291097,354,1,NoBug
-335956636,953,6,NoBug
1113324918,47,2,NoBug
-1267731692,53,1,NoBug
1486451724,39,1,NoBug
1438869699,680,1,NoBug
-2041579047,404,7,NoBug
1617230406,133,3,NoBug
-1616090968,33,1,NoBug
1138317126,25,1,NoBug
1024226738,189,33,NoBug
-1519220985,175,4,NoBug
-1546275511,158,4,NoBug
1328898784,310,2,NoBug
-1006863810,192,2,NoBug
-855631692,115,3,NoBug
-1210627763,104,2,NoBug
1968239128,295,1,NoBug
584956792,96,2,NoBug
1786816995,117,3,NoBug
-955887144,209,1,NoBug
-2093540707,198,1,NoBug
-475151454,122,3,NoBug
-979603468,77,1,NoBug
1385202729,19,1,NoBug
1264527602,272,4,NoBug
-772393757,77,2,NoBug
-691547536,122,3,NoBug
1394407951,628,3,NoBug
-371837667,110,1,NoBug
1656759734,236,1,NoBug
-611601112,151,2,NoBug
-893214128,28,1,NoBug
-1621713961,329,4,NoBug
1393207036,411,4,NoBug
1700696769,154,2,NoBug
-522067083,193,1,NoBug
530198121,20,1,NoBug
1001338345,91,4,NoBug
-831038101,27,1,NoBug
-387228651,284,1,NoBug
1639822800,46,1,NoBug
972165297,89,1,NoBug
1021433985,354,1,NoBug
-220138968,233,2,NoBug
981904962,46,1,NoBug
-218336827,90,1,NoBug
-1455930908,72,1,NoBug
399103440,224,5,NoBug
-484655164,71,1,NoBug
1116855226,192,2,NoBug
-2095125381,48,1,NoBug
-179009785,442,2,NoBug
1182468446,94,1,NoBug
794547753,26,1,NoBug
-230047082,229,1,NoBug
-849785744,7,1,NoBug
910783447,188,1,NoBug
-906945406,16,1,NoBug
-1249450646,65,1,NoBug
844307839,342,2,NoBug
-1208510871,56,1,NoBug
1734109137,329,6,NoBug
1994652424,195,3,NoBug
364650529,242,3,NoBug
1694875314,654,2,NoBug
1547430485,242,2,NoBug
90584786,477,3,NoBug
460716624,132,2,NoBug
-980746891,252,7,NoBug
1456419870,48,1,NoBug
-648658945,76,4,NoBug
410387175,29,1,NoBug
1517404165,129,1,NoBug
1505415052,22,1,NoBug
1990428377,109,1,NoBug
838388818,15,1,NoBug
1587189839,13,1,NoBug
-1079184596,32,1,NoBug
-522447586,99,1,NoBug
-286467697,8,1,NoBug
-1329888601,128,3,NoBug
32748,46,3,NoBug
1855191925,78,1,NoBug
1130175564,74,1,NoBug
-1611804758,52,4,NoBug
-1401925754,24,1,NoBug
-1282010713,105,1,NoBug
507277187,110,2,NoBug
1745290081,42,4,NoBug
-1269637230,63,3,NoBug
-1466358805,78,2,NoBug
-1364687858,85,1,NoBug
-1153727197,131,4,NoBug
-993254988,116,4,NoBug
1979530083,77,1,NoBug
-1689384379,31,2,NoBug
-537789796,77,1,NoBug
939533525,342,2,NoBug
2097681021,582,10,NoBug
2074820535,50,1,NoBug
-512672730,30,1,NoBug
42198755,309,2,NoBug
972892578,619,3,NoBug
1987746123,60,1,NoBug
1818041139,25,1,NoBug
-362853806,134,3,NoBug
1675625217,378,1,NoBug
1403996688,14,1,NoBug
-549055259,107,2,NoBug
-1936562724,110,1,NoBug
1410861563,243,1,NoBug
-69918433,49,1,NoBug
607867979,95,4,NoBug
1861158510,137,2,NoBug
-126105256,137,1,NoBug
1267367493,159,1,NoBug
-2029319320,232,2,NoBug
115430694,137,6,NoBug
-603066611,379,2,NoBug
1600498063,274,3,NoBug
1215642314,18,1,NoBug
123182455,151,4,NoBug
1544352676,13,1,NoBug
-1318225826,235,4,NoBug
1580580888,10,1,NoBug
1651117338,23,1,NoBug
329078221,11,1,NoBug
-481201971,344,2,NoBug
1466770412,31,2,NoBug
-486743860,35,1,NoBug
170524362,10,1,NoBug
-1583379528,47,3,NoBug
385566800,51,1,NoBug
-1087242710,155,3,NoBug
-234671455,1054,4,NoBug
-483018325,21,1,NoBug
1633144235,5,1,NoBug
-1135935901,95,4,NoBug
-2146819025,670,1,NoBug
2091840851,7,1,NoBug
-1441700826,28,4,NoBug
-543723433,17,2,NoBug
-795151924,130,1,NoBug
1626744430,147,1,NoBug
1221874640,87,3,NoBug
692842111,46,6,NoBug
1517421907,257,1,NoBug
-964227661,346,3,NoBug
457829831,155,2,NoBug
172647179,72,1,NoBug
-496194342,88,6,NoBug
-1289914466,204,2,NoBug
-1871179519,99,3,NoBug
971996722,247,1,NoBug
-367517365,53,1,NoBug
-1186355592,792,2,NoBug
2135099067,326,2,NoBug
-1714997630,61,1,NoBug
-256499993,744,1,NoBug
-1935771321,100,2,NoBug
-515713245,152,3,NoBug
-1439763645,152,2,NoBug
1637456396,24,1,NoBug
-1467551893,164,4,NoBug
1285497190,54,2,NoBug
-1536833001,203,1,NoBug
-941006016,98,2,NoBug
-1779556928,104,1,NoBug
-772632635,28,1,NoBug
-1572915572,40,1,NoBug
186645323,10,1,NoBug
517034115,17,1,NoBug
-1920792000,9,1,NoBug
834780149,7,1,NoBug
-1257566066,817,2,NoBug
855622868,72,1,NoBug
-155221034,34,1,NoBug
1403646405,180,1,NoBug
-507556935,664,1,NoBug
-168230487,91,1,NoBug
-2078424489,282,3,NoBug
-1339785786,65,1,NoBug
473030782,110,2,NoBug
-1969405471,438,2,NoBug
-346952763,82,1,NoBug
-730411074,284,5,NoBug
-1141698256,688,1,NoBug
2031470484,31,1,NoBug
-1696729644,401,1,NoBug
352022215,85,1,NoBug
1554969418,16,1,NoBug
-1815557235,347,4,NoBug
-1457579136,607,4,NoBug
1407288967,153,2,NoBug
-358570891,761,1,NoBug
-1594078807,147,2,NoBug
-2005373194,98,3,NoBug
504360843,11,1,NoBug
1958019618,23,1,NoBug
774358199,79,1,NoBug
2077956327,46,2,NoBug
832275444,29,1,NoBug
-606075239,40,3,NoBug
-73969797,12,1,NoBug
337373521,139,1,NoBug
219895301,23,1,NoBug
-2119294220,845,2,NoBug
1125277391,687,1,NoBug
-1070522929,97,2,NoBug
206133807,142,1,NoBug
-635252733,10,1,NoBug
574615149,110,3,NoBug
1365332004,112,1,NoBug
-1574079220,640,4,NoBug
1119426075,41,2,NoBug
-586147151,712,4,NoBug
860953635,17,1,NoBug
156317689,159,2,NoBug
-1377628117,32,1,NoBug
-1968580141,389,5,NoBug
-1085083986,152,2,NoBug
-1918530755,103,1,NoBug
-1499939322,40,1,NoBug
-1349572283,242,1,NoBug
-1882405586,82,1,NoBug
-81239301,479,1,NoBug
1164764020,75,3,NoBug
1766111876,250,1,NoBug
-333009835,494,2,NoBug
-1077312421,97,1,NoBug
7764852,9,1,NoBug
1737700485,39,2,NoBug
-125954445,158,2,NoBug
1287013226,25,1,NoBug
-1101297863,31,1,NoBug
1922507648,42,1,NoBug
-1210987901,120,1,NoBug
312161034,19,1,NoBug
1172953408,52,1,NoBug
-938336540,140,1,NoBug
863435465,6,1,NoBug
389312784,163,1,NoBug
1865015450,132,2,NoBug
-51369050,7,1,NoBug
-1234442942,180,1,NoBug
-1143295192,22,1,NoBug
-1139024283,117,4,NoBug
-1648727997,66,1,NoBug
-1911830739,42,1,NoBug
187650828,68,1,NoBug
-1609854173,219,1,NoBug
-1997090006,6,1,NoBug
1030991511,88,1,NoBug
-1027018460,100,1,NoBug
-1440610735,148,1,NoBug
77429855,28,2,NoBug
2015524673,376,3,NoBug
-1356590700,97,1,NoBug
-1802977907,267,5,NoBug
-290747227,264,4,NoBug
1974180759,147,4,NoBug
-1244072497,86,9,NoBug
2084691901,81,9,NoBug
1475541087,39,1,NoBug
-1439585748,53,1,NoBug
-506532511,110,2,NoBug
-1488996745,103,1,NoBug
217897709,18,1,NoBug
520258496,34,1,NoBug
56517801,144,9,NoBug
-280922620,141,1,NoBug
223614204,48,2,NoBug
-1279627324,53,1,NoBug
-737712091,61,1,NoBug
1999299444,89,1,NoBug
-1145410692,166,12,NoBug
1503416597,95,1,NoBug
-521605091,95,1,NoBug
1321588120,93,1,NoBug
-340214795,109,3,NoBug
-1676457897,218,10,NoBug
-1153835244,14,1,NoBug
1606489241,47,3,NoBug
1926034337,121,1,NoBug
-768932485,163,7,NoBug
1711310252,96,1,NoBug
1431035689,17,1,NoBug
1101021649,177,1,NoBug
76229621,33,1,NoBug
1695797009,30,1,NoBug
-1363447088,554,4,NoBug
-541523481,12,1,NoBug
-116524081,5,1,NoBug
1536034252,41,1,NoBug
486249266,11,1,NoBug
687589670,64,1,NoBug
-780704424,17,1,NoBug
1667589287,43,1,NoBug
-1314162657,13,1,NoBug
-1891542821,15,1,NoBug
1295943942,172,5,NoBug
-95480524,52,3,NoBug
-451036558,57,1,NoBug
-908750495,41,1,NoBug
2122905792,63,3,NoBug
348733017,8,1,NoBug
232361335,60,3,NoBug
-1098999790,68,2,NoBug
1065802669,12,1,NoBug
-1153862266,133,3,NoBug
1044473247,39,1,NoBug
-810255759,50,1,NoBug
-1361933474,33,2,NoBug
-1523862644,36,1,NoBug
849455576,44,2,NoBug
-846526383,57,3,NoBug
-273190352,15,1,NoBug
-1245991886,53,4,NoBug
-567272299,31,2,NoBug
-1124147902,110,2,NoBug
1074475211,63,6,NoBug
208215033,25,1,NoBug
-238955857,59,1,NoBug
2008622001,22,1,NoBug
-1766402103,292,2,NoBug
1509710449,179,1,NoBug
-2023819442,78,2,NoBug
-1760037719,40,5,NoBug
-1562243579,430,13,NoBug
-1296850871,231,1,NoBug
1983298388,32,1,NoBug
-2066200490,103,3,NoBug
239980646,207,2,NoBug
-1584076550,199,4,NoBug
-345168431,91,1,NoBug
1998333813,27,1,NoBug
-1432936026,214,3,NoBug
-1131614942,57,3,NoBug
-1256920561,118,11,NoBug
481150560,21,1,NoBug
988338830,114,2,NoBug
1434808904,156,1,NoBug
-790179681,23,1,NoBug
2053050116,30,1,NoBug
-1215554867,98,3,NoBug
-145854571,55,1,NoBug
-1066258166,80,5,NoBug
1930744994,43,1,NoBug
1826879687,28,1,NoBug
-1362321747,206,1,NoBug
775901685,210,2,NoBug
-465167971,69,2,NoBug
-1000012248,119,3,NoBug
-2082982018,62,3,NoBug
1180773599,326,1,NoBug
1450784290,464,2,NoBug
-1543354201,542,4,NoBug
-189513412,56,1,NoBug
-1806846159,53,1,NoBug
-617347366,7,1,NoBug
2059154286,16,1,NoBug
-2073405529,428,3,NoBug
-1568715052,73,2,NoBug
1500331650,16,1,NoBug
2001492502,10,1,NoBug
-1111705378,8,1,NoBug
-1386947904,46,1,NoBug
1992267410,2375,1,NoBug
425341861,19,1,NoBug
308322601,5,1,NoBug
-1133320612,33,2,NoBug
-521257058,15,1,NoBug
1686566822,66,1,NoBug
-1152121936,94,1,NoBug
355509043,161,2,NoBug
-521185659,330,1,NoBug
-27851232,72,2,NoBug
-305591585,56,1,NoBug
-2107035376,94,1,NoBug
472975436,55,7,NoBug
-230459169,18,1,NoBug
-2129212214,15,1,NoBug
-1629531941,83,1,NoBug
1259324863,17,1,NoBug
-1140921614,6,1,NoBug
-2080899567,158,2,NoBug
1843877160,65,1,NoBug
-553897714,58,2,NoBug
-1371008996,15,1,NoBug
-1849030924,40,1,NoBug
117458449,106,1,NoBug
1209037213,47,1,NoBug
530028446,186,2,NoBug
-430240379,25,1,NoBug
410959331,16,2,NoBug
-1567483969,9,1,NoBug
-1155800281,10,1,NoBug
-1221888586,5,1,NoBug
358103264,132,7,NoBug
149328702,29,2,NoBug
1769261743,143,1,NoBug
615529764,74,1,NoBug
-685863178,25,1,NoBug
1005439958,36,4,NoBug
-1783424598,35,1,NoBug
-1561541477,8,1,NoBug
1871050147,79,1,NoBug
-1741323750,56,2,NoBug
-1693625952,38,1,NoBug
-1873217025,51,1,NoBug
2103833589,40,1,NoBug
-793213445,26,4,NoBug
2126982720,6,1,NoBug
-942408838,138,1,NoBug
-1569663936,18,1,NoBug
28595871,78,2,NoBug
-1830757562,44,1,NoBug
453731776,36,3,NoBug
-287681413,100,4,NoBug
-104416409,47,1,NoBug
-490282268,82,1,NoBug
1245680811,63,1,NoBug
-1762990777,38,2,NoBug
-1773743906,14,1,NoBug
-201452622,17,1,NoBug
364086459,31,1,NoBug
-1028858182,7,1,NoBug
-677155894,27,1,NoBug
-1683671309,16,1,NoBug
-2104145675,11,1,NoBug
-531540857,49,1,NoBug
-1672885401,150,1,NoBug
-1045705600,6,1,NoBug
-1262153507,69,3,NoBug
1352504732,208,18,NoBug
-2086745576,49,1,NoBug
790518304,36,2,NoBug
1688039303,163,2,NoBug
882408608,6,1,NoBug
690244110,78,1,NoBug
-2041642326,161,2,NoBug
-98518262,111,2,NoBug
583170545,20,1,NoBug
1011417250,11,1,NoBug
1479814546,213,1,NoBug
2072594436,111,1,NoBug
-438402873,140,7,NoBug
1080294116,27,2,NoBug
221605694,66,1,NoBug
-596527817,81,1,NoBug
197442837,69,3,NoBug
1401801834,130,1,NoBug
-1966062393,6,1,NoBug
-147456347,6,1,NoBug
-203446214,219,3,NoBug
272397311,98,9,NoBug
-1852871795,399,2,NoBug
1899932608,327,1,NoBug
2129829680,4,1,NoBug
1389257803,7,1,NoBug
-944809874,7,1,NoBug
2005785410,457,3,NoBug
82670594,104,2,NoBug
739058970,69,3,NoBug
1400196859,111,1,NoBug
1898372932,91,3,NoBug
1243504601,121,2,NoBug
157988052,7,1,NoBug
-2025732385,134,1,NoBug
-293883240,54,1,NoBug
-89584912,135,1,NoBug
1127299194,240,1,NoBug
796914203,146,4,NoBug
2043358269,55,1,NoBug
-1230874897,38,2,NoBug
611826347,12,1,NoBug
-847612638,45,3,NoBug
-374250662,844,3,NoBug
-1360609105,8,1,NoBug
-565264545,84,1,NoBug
-1259843752,28,1,NoBug
-1817987095,38,2,NoBug
-1460827362,190,2,NoBug
1277321936,70,2,NoBug
437242231,32,1,NoBug
1287393722,41,1,NoBug
1525082145,42,1,NoBug
316637579,8,1,NoBug
907422526,43,1,NoBug
337018372,12,1,NoBug
-1837902419,22,1,NoBug
1401060619,105,2,NoBug
1847550337,14,1,NoBug
-1901850112,9,0,NoBug
733922591,9,0,NoBug
-1840288339,10,1,NoBug
-1981706741,10,1,NoBug
1907131759,20,1,NoBug
-1532855479,15,1,NoBug
-1882119085,10,1,NoBug
765578876,19,1,NoBug
-1246576276,235,1,NoBug
-928699914,86,1,NoBug
1611784281,16,1,NoBug
-937529645,333,1,NoBug
-814170877,24,1,NoBug
1250779941,14,1,NoBug
-1652288578,15,1,NoBug
497489501,151,1,NoBug
1504025672,7,1,NoBug
-926433789,16,1,NoBug
-1046246260,11,2,NoBug
-920548377,9,1,NoBug
-866305168,5,1,NoBug
-1465164068,16,1,NoBug
23471412,13,1,NoBug
-538079688,20,1,NoBug
328101207,22,1,NoBug
-491846191,10,1,NoBug
790771577,300,1,NoBug
1590851820,16,1,NoBug
-1127113118,11,2,NoBug
-1349687352,6,1,NoBug
710564024,71,1,NoBug
2114199607,15,1,NoBug
889509058,48,2,NoBug
-1414726897,18,1,NoBug
205685952,56,3,NoBug
1414360398,18,1,NoBug
1300194559,13,1,NoBug
-1476830767,10,1,NoBug
743823961,10,1,NoBug
-1234519005,4,0,NoBug
-165150776,10,1,NoBug
1512677263,11,1,NoBug
-1433509344,28,1,NoBug
-1090801288,8,0,NoBug
1969173573,45,1,NoBug
806402564,49,1,NoBug
-1283672847,19,1,NoBug
803034332,6,0,NoBug
691852391,46,1,NoBug
1590613642,17,1,NoBug
1231251449,4,0,NoBug
1378450895,18,1,NoBug
-1763874191,18,1,NoBug
1797963513,9,1,NoBug
-1439713753,15,1,NoBug
-2060583854,8,1,NoBug
-416016258,17,1,NoBug
-1187315993,9,0,NoBug
1883207468,9,1,NoBug
1630436144,4,1,NoBug
-2022439520,10,1,NoBug
909524598,93,2,NoBug
-241405322,10,1,NoBug
-1139590279,16,1,NoBug
-1172483219,9,0,NoBug
-711514610,12,1,NoBug
59297784,9,0,NoBug
-1095140619,37,7,NoBug
-1269634776,88,1,NoBug
1904497525,17,1,NoBug
545635410,64,1,NoBug
108690780,18,1,NoBug
-2117136342,13,1,NoBug
1109658788,19,2,NoBug
-314658695,5,1,NoBug
1939015557,12,1,NoBug
-1315778926,6,1,NoBug
1990317110,158,1,NoBug
1460279144,20,1,NoBug
362335920,7,1,NoBug
-424274247,27,1,NoBug
317567070,9,1,NoBug
2063673718,40,1,NoBug
-515925890,31,1,NoBug
773072232,4,1,NoBug
-2028055985,89,1,NoBug
-1691857946,15,1,NoBug
2017676957,5,1,NoBug
2144658774,3,0,NoBug
-310205845,29,1,NoBug
-195062966,80,1,NoBug
-447498818,57,1,NoBug
940194147,20,1,NoBug
-1093509222,15,1,NoBug
-1580583940,20,1,NoBug
527961761,24,1,NoBug
-1370930224,13,1,NoBug
-1453394463,15,0,NoBug
-1572478277,4,0,NoBug
-2074716273,14,1,NoBug
-1341089496,15,0,NoBug
-818359704,4,0,NoBug
475781491,4,0,NoBug
-2038058245,31,3,NoBug
1711145892,264,5,NoBug
68081308,29,1,NoBug
-1916819914,31,6,NoBug
169841981,17,2,NoBug
-1341393665,23,3,NoBug
-1647632054,30,1,NoBug
-2075744042,115,7,NoBug
403090800,264,11,NoBug
-1974987482,25,1,NoBug
587106069,41,2,NoBug
-1785576325,43,2,NoBug
-333091396,10,1,NoBug
-885511593,57,4,NoBug
693494669,74,6,NoBug
62728714,10,1,NoBug
1637578209,128,1,NoBug
1461391457,16,1,NoBug
1966305916,21,1,NoBug
-1021133518,17,1,NoBug
-1207568327,25,2,NoBug
-286334570,42,1,NoBug
1484088904,36,4,NoBug
-158679151,42,1,NoBug
-7519070,125,1,NoBug
-1291380603,23,1,NoBug
-1399083136,31,1,NoBug
211288565,29,0,NoBug
-595926899,23,1,NoBug
1010457195,10,1,NoBug
-574974074,10,1,NoBug
-651533111,14,1,NoBug
1551471794,13,1,NoBug
180893676,10,1,NoBug
171547998,16,1,NoBug
1629609664,23,1,NoBug
-2129954118,14,1,NoBug
-71755514,21,1,NoBug
850290387,17,1,NoBug
-1868332000,13,1,NoBug
1753304668,12,1,NoBug
906114702,30,1,NoBug
527920907,12,1,NoBug
1561114421,54,4,NoBug
968300379,59,1,NoBug
-1974896686,20,1,NoBug
-382845803,55,2,NoBug
-1451346316,54,1,NoBug
995547761,41,1,NoBug
1035623647,15,1,NoBug
1801109654,10,1,NoBug
-1205015446,16,1,NoBug
1440912667,44,4,NoBug
1594194117,10,1,NoBug
-546175583,39,12,NoBug
91538065,6,1,NoBug
1581003422,3,0,NoBug
792810321,11,1,NoBug
-1399723663,6,1,NoBug
-817678149,6,1,NoBug
-1353342569,14,1,NoBug
-1684764616,17,2,NoBug
964473192,13,1,NoBug
-1629240090,19,1,NoBug
-40348451,40,1,NoBug
-934002920,8,1,NoBug
-1249392355,388,1,NoBug
-1168962204,28,6,NoBug
-1715870274,118,2,NoBug
1622872537,18,1,NoBug
189963759,53,1,NoBug
315505336,21,1,NoBug
2051696562,20,1,NoBug
160537714,53,1,NoBug
118463744,117,1,NoBug
-571116329,48,5,NoBug
1058706721,80,2,NoBug
-329567812,65,2,NoBug
949326872,31,1,NoBug
2024574100,35,1,NoBug
25735622,79,1,NoBug
2094118554,91,1,NoBug
-1366152820,15,1,NoBug
546096000,31,1,NoBug
2121894580,262,1,NoBug
-1423117303,15,1,NoBug
-480429788,16,1,NoBug
1226206620,23,1,NoBug
-1653648315,51,1,NoBug
-1009942693,12,1,NoBug
-1320068171,15,1,NoBug
1878170913,13,1,NoBug
-229023690,6,1,NoBug
539225966,29,1,NoBug
171178353,139,1,NoBug
93919628,35,1,NoBug
-582103210,14,2,NoBug
-500719575,45,1,NoBug
496911333,5,1,NoBug
-1046946091,27,1,NoBug
417903993,5,1,NoBug
-1789932666,26,1,NoBug
-1148324160,9,1,NoBug
-985803676,24,1,NoBug
717515321,19,1,NoBug
